年度期別,縣市別,社區大學名稱,據點名稱,據點地址
109年春季班 ( 含寒假班 ),高雄市,高雄市鳳山社區大學,忠孝國小,830高雄市鳳山區新富路630號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,後勁國小(校本部),高雄市楠梓區加昌路216號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,後勁國中,高雄市楠梓區加昌路180號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,國昌國中,高雄市楠梓區德民路1010號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,右昌國中,高雄市楠梓區盛昌街161號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,橋仔頭白屋,高雄市橋頭區興堂路2巷14號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,atti咖啡研究工坊,高雄市三民區興隆街58號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,鳳屏宮,高雄市楠梓區後勁東路22號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,台灣羅馬字協會(仁武分會),高雄市仁武區八卦里八德西路1658-5號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,宏毅宏榮宏南里聯合里民活動中心,高雄市楠梓區宏毅二路南12巷2號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,灣內國小,高雄市仁武區仁心路31號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,天印藝術工作室,高雄市仁武區澄觀路一段152巷33弄57-1號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,大社國中,高雄市大社區翠屏路100號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,燕巢國中,高雄市燕巢區中興路267號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,燕巢圖書館,高雄市燕巢區中民路592號
109年春季班 ( 含寒假班 ),高雄市,高雄市北高雄社區大學,莒光國小,高雄市楠梓區後昌路842號
